# time (s) ,  q1,   q2  
4.2970e+03  2.4447e-09  2.4447e-09 
4.2975e+03  2.4447e-09  2.4447e-09 
4.2980e+03  2.4447e-09  2.4447e-09 
4.2985e+03  2.4447e-09  2.4447e-09 
4.2990e+03  2.4447e-09  2.4447e-09 
4.2995e+03  2.4447e-09  2.4447e-09 
4.3000e+03  2.4447e-09  2.4447e-09 
4.3005e+03  2.4447e-09  2.4447e-09 
4.3010e+03  2.4447e-09  2.4447e-09 
4.3015e+03  2.4447e-09  2.4447e-09 
4.3020e+03  2.4447e-09  2.4447e-09 
4.3025e+03  2.4447e-09  2.4447e-09 
4.3030e+03  2.4447e-09  2.4447e-09 
4.3035e+03  2.4447e-09  2.4447e-09 
4.3040e+03  2.4447e-09  2.4447e-09 
4.3045e+03  2.4447e-09  2.4447e-09 
4.3050e+03  2.4447e-09  2.4447e-09 
4.3055e+03  2.4447e-09  2.4447e-09 
4.3060e+03  2.4447e-09  2.4447e-09 
4.3065e+03  2.4447e-09  2.4447e-09 
4.3070e+03  2.4447e-09  2.4447e-09 
4.3075e+03  2.4447e-09  2.4447e-09 
4.3080e+03  2.4447e-09  2.4447e-09 
4.3085e+03  2.4447e-09  2.4447e-09 
4.3090e+03  2.4447e-09  2.4447e-09 
4.3095e+03  2.4447e-09  2.4447e-09 
4.3100e+03  2.4447e-09  2.4447e-09 
4.3105e+03  2.4447e-09  2.4447e-09 
4.3110e+03  2.4447e-09  2.4447e-09 
4.3115e+03  2.4447e-09  2.4447e-09 
4.3120e+03  2.4447e-09  2.4447e-09 
4.3125e+03  2.4447e-09  2.4447e-09 
4.3130e+03  2.4447e-09  2.4447e-09 
4.3135e+03  2.4447e-09  2.4447e-09 
4.3140e+03  2.4447e-09  2.4447e-09 
4.3145e+03  2.4447e-09  2.4447e-09 
4.3150e+03  2.4447e-09  2.4447e-09 
4.3155e+03  2.4447e-09  2.4447e-09 
4.3160e+03  2.4447e-09  2.4447e-09 
4.3165e+03  2.4447e-09  2.4447e-09 
4.3170e+03  2.4447e-09  2.4447e-09 
4.3175e+03  2.4447e-09  2.4447e-09 
4.3180e+03  2.4447e-09  2.4447e-09 
4.3185e+03  2.4447e-09  2.4447e-09 
4.3190e+03  2.4447e-09  2.4447e-09 
4.3195e+03  2.4447e-09  2.4447e-09 
4.3200e+03  2.4447e-09  2.4447e-09 
4.3205e+03  2.4447e-09  2.4447e-09 
4.3210e+03  2.4447e-09  2.4447e-09 
4.3215e+03  2.4447e-09  2.4447e-09 
4.3220e+03  2.4447e-09  2.4447e-09 
4.3225e+03  2.4447e-09  2.4447e-09 
4.3230e+03  2.4447e-09  2.4447e-09 
4.3235e+03  2.4447e-09  2.4447e-09 
4.3240e+03  2.4447e-09  2.4447e-09 
4.3245e+03  2.4447e-09  2.4447e-09 
4.3250e+03  2.4447e-09  2.4447e-09 
4.3255e+03  2.4447e-09  2.4447e-09 
4.3260e+03  2.4447e-09  2.4447e-09 
4.3265e+03  2.4447e-09  2.4447e-09 
4.3270e+03  2.4447e-09  2.4447e-09 
4.3275e+03  2.4447e-09  2.4447e-09 
4.3280e+03  2.4447e-09  2.4447e-09 
4.3285e+03  2.4447e-09  2.4447e-09 
4.3290e+03  2.4447e-09  2.4447e-09 
4.3295e+03  2.4447e-09  2.4447e-09 
4.3300e+03  2.4447e-09  2.4447e-09 
4.3305e+03  2.4447e-09  2.4447e-09 
4.3310e+03  2.4447e-09  2.4447e-09 
4.3315e+03  2.4447e-09  2.4447e-09 
4.3320e+03  2.4447e-09  2.4447e-09 
4.3325e+03  2.4447e-09  2.4447e-09 
4.3330e+03  2.4447e-09  2.4447e-09 
4.3335e+03  2.4447e-09  2.4447e-09 
4.3340e+03  2.4447e-09  2.4447e-09 
4.3345e+03  2.4447e-09  2.4447e-09 
4.3350e+03  2.4447e-09  2.4447e-09 
4.3355e+03  2.4447e-09  2.4447e-09 
4.3360e+03  2.4447e-09  2.4447e-09 
4.3365e+03  2.4447e-09  2.4447e-09 
4.3370e+03  2.4447e-09  2.4447e-09 
4.3375e+03  2.4447e-09  2.4447e-09 
4.3380e+03  2.4447e-09  2.4447e-09 
4.3385e+03  2.4447e-09  2.4447e-09 
4.3390e+03  2.4447e-09  2.4447e-09 
4.3395e+03  2.4447e-09  2.4447e-09 
4.3400e+03  2.4447e-09  2.4447e-09 
4.3405e+03  2.4447e-09  2.4447e-09 
4.3410e+03  2.4447e-09  2.4447e-09 
4.3415e+03  2.4447e-09  2.4447e-09 
4.3420e+03  2.4447e-09  2.4447e-09 
4.3425e+03  2.4447e-09  2.4447e-09 
4.3430e+03  2.4447e-09  2.4447e-09 
4.3435e+03  2.4447e-09  2.4447e-09 
4.3440e+03  2.4447e-09  2.4447e-09 
4.3445e+03  2.4447e-09  2.4447e-09 
4.3450e+03  2.4447e-09  2.4447e-09 
4.3455e+03  2.4447e-09  2.4447e-09 
4.3460e+03  2.4447e-09  2.4447e-09 
4.3465e+03  2.4447e-09  2.4447e-09 
4.3470e+03  2.4447e-09  2.4447e-09 
4.3475e+03  2.4447e-09  2.4447e-09 
4.3480e+03  2.4447e-09  2.4447e-09 
4.3485e+03  2.4447e-09  2.4447e-09 
4.3490e+03  2.4447e-09  2.4447e-09 
4.3495e+03  2.4447e-09  2.4447e-09 
4.3500e+03  2.4447e-09  2.4447e-09 
4.3505e+03  2.4447e-09  2.4447e-09 
4.3510e+03  2.4447e-09  2.4447e-09 
4.3515e+03  2.4447e-09  2.4447e-09 
4.3520e+03  2.4447e-09  2.4447e-09 
4.3525e+03  2.4447e-09  2.4447e-09 
4.3530e+03  2.4447e-09  2.4447e-09 
4.3535e+03  2.4447e-09  2.4447e-09 
4.3540e+03  2.4447e-09  2.4447e-09 
4.3545e+03  2.4447e-09  2.4447e-09 
4.3550e+03  2.4447e-09  2.4447e-09 
4.3555e+03  2.4447e-09  2.4447e-09 
4.3560e+03  2.4447e-09  2.4447e-09 
4.3565e+03  2.4447e-09  2.4447e-09 
4.3570e+03  2.4447e-09  2.4447e-09 
4.3575e+03  2.4447e-09  2.4447e-09 
4.3580e+03  2.4447e-09  2.4447e-09 
4.3585e+03  2.4447e-09  2.4447e-09 
4.3590e+03  2.4447e-09  2.4447e-09 
4.3595e+03  2.4447e-09  2.4447e-09 
4.3600e+03  2.4447e-09  2.4447e-09 
4.3605e+03  2.4447e-09  2.4447e-09 
4.3610e+03  2.4447e-09  2.4447e-09 
4.3615e+03  2.4447e-09  2.4447e-09 
4.3620e+03  2.4447e-09  2.4447e-09 
4.3625e+03  2.4447e-09  2.4447e-09 
4.3630e+03  2.4447e-09  2.4447e-09 
4.3635e+03  2.4447e-09  2.4447e-09 
4.3640e+03  2.4447e-09  2.4447e-09 
4.3645e+03  2.4447e-09  2.4447e-09 
4.3650e+03  2.4447e-09  2.4447e-09 
4.3655e+03  2.4447e-09  2.4447e-09 
4.3660e+03  2.4447e-09  2.4447e-09 
4.3665e+03  2.4447e-09  2.4447e-09 
4.3670e+03  2.4447e-09  2.4447e-09 
4.3675e+03  2.4447e-09  2.4447e-09 
4.3680e+03  2.4447e-09  2.4447e-09 
4.3685e+03  2.4447e-09  2.4447e-09 
4.3690e+03  2.4447e-09  2.4447e-09 
4.3695e+03  2.4447e-09  2.4447e-09 
4.3700e+03  2.4447e-09  2.4447e-09 
4.3705e+03  2.4447e-09  2.4447e-09 
4.3710e+03  2.4447e-09  2.4447e-09 
4.3715e+03  2.4447e-09  2.4447e-09 
4.3720e+03  2.4447e-09  2.4447e-09 
4.3725e+03  2.4447e-09  2.4447e-09 
4.3730e+03  2.4447e-09  2.4447e-09 
4.3735e+03  2.4447e-09  2.4447e-09 
4.3740e+03  2.4447e-09  2.4447e-09 
4.3745e+03  2.4447e-09  2.4447e-09 
4.3750e+03  2.4447e-09  2.4447e-09 
4.3755e+03  2.4447e-09  2.4447e-09 
4.3760e+03  2.4447e-09  2.4447e-09 
4.3765e+03  2.4447e-09  2.4447e-09 
4.3770e+03  2.4447e-09  2.4447e-09 
4.3775e+03  2.4447e-09  2.4447e-09 
4.3780e+03  2.4447e-09  2.4447e-09 
4.3785e+03  2.4447e-09  2.4447e-09 
4.3790e+03  2.4447e-09  2.4447e-09 
4.3795e+03  2.4447e-09  2.4447e-09 
4.3800e+03  2.4447e-09  2.4447e-09 
4.3805e+03  2.4447e-09  2.4447e-09 
4.3810e+03  2.4447e-09  2.4447e-09 
4.3815e+03  2.4447e-09  2.4447e-09 
4.3820e+03  2.4447e-09  2.4447e-09 
4.3825e+03  2.4447e-09  2.4447e-09 
4.3830e+03  2.4447e-09  2.4447e-09 
4.3835e+03  2.4447e-09  2.4447e-09 
4.3840e+03  2.4447e-09  2.4447e-09 
4.3845e+03  2.4447e-09  2.4447e-09 
4.3850e+03  2.4447e-09  2.4447e-09 
4.3855e+03  2.4447e-09  2.4447e-09 
4.3860e+03  2.4447e-09  2.4447e-09 
4.3865e+03  2.4447e-09  2.4447e-09 
4.3870e+03  2.4447e-09  2.4447e-09 
4.3875e+03  2.4447e-09  2.4447e-09 
4.3880e+03  2.4447e-09  2.4447e-09 
4.3885e+03  2.4447e-09  2.4447e-09 
4.3890e+03  2.4447e-09  2.4447e-09 
4.3895e+03  2.4447e-09  2.4447e-09 
4.3900e+03  2.4447e-09  2.4447e-09 
4.3905e+03  2.4447e-09  2.4447e-09 
4.3910e+03  2.4447e-09  2.4447e-09 
4.3915e+03  2.4447e-09  2.4447e-09 
4.3920e+03  2.4447e-09  2.4447e-09 
4.3925e+03  2.4447e-09  2.4447e-09 
4.3930e+03  2.4447e-09  2.4447e-09 
4.3935e+03  2.4447e-09  2.4447e-09 
4.3940e+03  2.4447e-09  2.4447e-09 
4.3945e+03  2.4447e-09  2.4447e-09 
4.3950e+03  2.4447e-09  2.4447e-09 
4.3955e+03  2.4447e-09  2.4447e-09 
4.3960e+03  2.4447e-09  2.4447e-09 
4.3965e+03  2.4447e-09  2.4447e-09 
4.3970e+03  2.4447e-09  2.4447e-09 
4.3975e+03  2.4447e-09  2.4447e-09 
4.3980e+03  2.4447e-09  2.4447e-09 
4.3985e+03  2.4447e-09  2.4447e-09 
4.3990e+03  2.4447e-09  2.4447e-09 
4.3995e+03  2.4447e-09  2.4447e-09 
4.4000e+03  2.4447e-09  2.4447e-09 
4.4005e+03  2.4447e-09  2.4447e-09 
4.4010e+03  2.4447e-09  2.4447e-09 
4.4015e+03  2.4447e-09  2.4447e-09 
4.4020e+03  2.4447e-09  2.4447e-09 
4.4025e+03  2.4447e-09  2.4447e-09 
4.4030e+03  2.4447e-09  2.4447e-09 
4.4035e+03  2.4447e-09  2.4447e-09 
4.4040e+03  2.4447e-09  2.4447e-09 
4.4045e+03  2.4447e-09  2.4447e-09 
4.4050e+03  2.4447e-09  2.4447e-09 
4.4055e+03  2.4447e-09  2.4447e-09 
4.4060e+03  2.4447e-09  2.4447e-09 
4.4065e+03  2.4447e-09  2.4447e-09 
4.4070e+03  2.4447e-09  2.4447e-09 
4.4075e+03  2.4447e-09  2.4447e-09 
4.4080e+03  2.4447e-09  2.4447e-09 
4.4085e+03  2.4447e-09  2.4447e-09 
4.4090e+03  2.4447e-09  2.4447e-09 
4.4095e+03  2.4447e-09  2.4447e-09 
4.4100e+03  2.4447e-09  2.4447e-09 
4.4105e+03  2.4447e-09  2.4447e-09 
4.4110e+03  2.4447e-09  2.4447e-09 
4.4115e+03  2.4447e-09  2.4447e-09 
4.4120e+03  2.4447e-09  2.4447e-09 
4.4125e+03  2.4447e-09  2.4447e-09 
4.4130e+03  2.4447e-09  2.4447e-09 
4.4135e+03  2.4447e-09  2.4447e-09 
4.4140e+03  2.4447e-09  2.4447e-09 
4.4145e+03  2.4447e-09  2.4447e-09 
4.4150e+03  2.4447e-09  2.4447e-09 
4.4155e+03  2.4447e-09  2.4447e-09 
4.4160e+03  2.4447e-09  2.4447e-09 
4.4165e+03  2.4447e-09  2.4447e-09 
4.4170e+03  2.4447e-09  2.4447e-09 
4.4175e+03  2.4447e-09  2.4447e-09 
4.4180e+03  2.4447e-09  2.4447e-09 
4.4185e+03  2.4447e-09  2.4447e-09 
4.4190e+03  2.4447e-09  2.4447e-09 
4.4195e+03  2.4447e-09  2.4447e-09 
4.4200e+03  2.4447e-09  2.4447e-09 
4.4205e+03  2.4447e-09  2.4447e-09 
4.4210e+03  2.4447e-09  2.4447e-09 
4.4215e+03  2.4447e-09  2.4447e-09 
4.4220e+03  2.4447e-09  2.4447e-09 
4.4225e+03  2.4447e-09  2.4447e-09 
4.4230e+03  2.4447e-09  2.4447e-09 
4.4235e+03  2.4447e-09  2.4447e-09 
4.4240e+03  2.4447e-09  2.4447e-09 
4.4245e+03  2.4447e-09  2.4447e-09 
4.4250e+03  2.4447e-09  2.4447e-09 
4.4255e+03  2.4447e-09  2.4447e-09 
4.4260e+03  2.4447e-09  2.4447e-09 
4.4265e+03  2.4447e-09  2.4447e-09 
4.4270e+03  2.4447e-09  2.4447e-09 
4.4275e+03  2.4447e-09  2.4447e-09 
4.4280e+03  2.4447e-09  2.4447e-09 
4.4285e+03  2.4447e-09  2.4447e-09 
4.4290e+03  2.4447e-09  2.4447e-09 
4.4295e+03  2.4447e-09  2.4447e-09 
4.4300e+03  2.4447e-09  2.4447e-09 
4.4305e+03  2.4447e-09  2.4447e-09 
4.4310e+03  2.4447e-09  2.4447e-09 
4.4315e+03  2.4447e-09  2.4447e-09 
4.4320e+03  2.4447e-09  2.4447e-09 
4.4325e+03  2.4447e-09  2.4447e-09 
4.4330e+03  2.4447e-09  2.4447e-09 
4.4335e+03  2.4447e-09  2.4447e-09 
4.4340e+03  2.4447e-09  2.4447e-09 
4.4345e+03  2.4447e-09  2.4447e-09 
4.4350e+03  2.4447e-09  2.4447e-09 
4.4355e+03  2.4447e-09  2.4447e-09 
4.4360e+03  2.4447e-09  2.4447e-09 
4.4365e+03  2.4447e-09  2.4447e-09 
4.4370e+03  2.4447e-09  2.4447e-09 
4.4375e+03  2.4447e-09  2.4447e-09 
4.4380e+03  2.4447e-09  2.4447e-09 
4.4385e+03  2.4447e-09  2.4447e-09 
4.4390e+03  2.4447e-09  2.4447e-09 
4.4395e+03  2.4447e-09  2.4447e-09 
4.4400e+03  2.4447e-09  2.4447e-09 
4.4405e+03  2.4447e-09  2.4447e-09 
4.4410e+03  2.4447e-09  2.4447e-09 
4.4415e+03  2.4447e-09  2.4447e-09 
4.4420e+03  2.4447e-09  2.4447e-09 
4.4425e+03  2.4447e-09  2.4447e-09 
4.4430e+03  2.4447e-09  2.4447e-09 
4.4435e+03  2.4447e-09  2.4447e-09 
4.4440e+03  2.4447e-09  2.4447e-09 
4.4445e+03  2.4447e-09  2.4447e-09 
4.4450e+03  2.4447e-09  2.4447e-09 
4.4455e+03  2.4447e-09  2.4447e-09 
4.4460e+03  2.4447e-09  2.4447e-09 
4.4465e+03  2.4447e-09  2.4447e-09 
4.4470e+03  2.4447e-09  2.4447e-09 
4.4475e+03  2.4447e-09  2.4447e-09 
4.4480e+03  2.4447e-09  2.4447e-09 
4.4485e+03  2.4447e-09  2.4447e-09 
4.4490e+03  2.4447e-09  2.4447e-09 
4.4495e+03  2.4447e-09  2.4447e-09 
4.4500e+03  2.4447e-09  2.4447e-09 
4.4505e+03  2.4447e-09  2.4447e-09 
4.4510e+03  2.4447e-09  2.4447e-09 
4.4515e+03  2.4447e-09  2.4447e-09 
4.4520e+03  2.4447e-09  2.4447e-09 
4.4525e+03  2.4447e-09  2.4447e-09 
4.4530e+03  2.4447e-09  2.4447e-09 
4.4535e+03  2.4447e-09  2.4447e-09 
4.4540e+03  2.4447e-09  2.4447e-09 
4.4545e+03  2.4447e-09  2.4447e-09 
4.4550e+03  2.4447e-09  2.4447e-09 
4.4555e+03  2.4447e-09  2.4447e-09 
4.4560e+03  2.4447e-09  2.4447e-09 
4.4565e+03  2.4447e-09  2.4447e-09 
4.4570e+03  2.4447e-09  2.4447e-09 
4.4575e+03  2.4447e-09  2.4447e-09 
4.4580e+03  2.4447e-09  2.4447e-09 
4.4585e+03  2.4447e-09  2.4447e-09 
4.4590e+03  2.4447e-09  2.4447e-09 
4.4595e+03  2.4447e-09  2.4447e-09 
4.4600e+03  2.4447e-09  2.4447e-09 
4.4605e+03  2.4447e-09  2.4447e-09 
4.4610e+03  2.4447e-09  2.4447e-09 
4.4615e+03  2.4447e-09  2.4447e-09 
4.4620e+03  2.4447e-09  2.4447e-09 
4.4625e+03  2.4447e-09  2.4447e-09 
4.4630e+03  2.4447e-09  2.4447e-09 
4.4635e+03  2.4447e-09  2.4447e-09 
4.4640e+03  2.4447e-09  2.4447e-09 
4.4645e+03  2.4447e-09  2.4447e-09 
4.4650e+03  2.4447e-09  2.4447e-09 
4.4655e+03  2.4447e-09  2.4447e-09 
4.4660e+03  2.4447e-09  2.4447e-09 
4.4665e+03  2.4447e-09  2.4447e-09 
4.4670e+03  2.4447e-09  2.4447e-09 
4.4675e+03  2.4447e-09  2.4447e-09 
4.4680e+03  2.4447e-09  2.4447e-09 
4.4685e+03  2.4447e-09  2.4447e-09 
4.4690e+03  2.4447e-09  2.4447e-09 
4.4695e+03  2.4447e-09  2.4447e-09 
4.4700e+03  2.4447e-09  2.4447e-09 
4.4705e+03  2.4447e-09  2.4447e-09 
4.4710e+03  2.4447e-09  2.4447e-09 
4.4715e+03  2.4447e-09  2.4447e-09 
4.4720e+03  2.4447e-09  2.4447e-09 
4.4725e+03  2.4447e-09  2.4447e-09 
4.4730e+03  2.4447e-09  2.4447e-09 
4.4735e+03  2.4447e-09  2.4447e-09 
4.4740e+03  2.4447e-09  2.4447e-09 
4.4745e+03  2.4447e-09  2.4447e-09 
4.4750e+03  2.4447e-09  2.4447e-09 
4.4755e+03  2.4447e-09  2.4447e-09 
4.4760e+03  2.4447e-09  2.4447e-09 
4.4765e+03  2.4447e-09  2.4447e-09 
4.4770e+03  2.4447e-09  2.4447e-09 
4.4775e+03  2.4447e-09  2.4447e-09 
4.4780e+03  2.4447e-09  2.4447e-09 
4.4785e+03  2.4447e-09  2.4447e-09 
4.4790e+03  2.4447e-09  2.4447e-09 
4.4795e+03  2.4447e-09  2.4447e-09 
4.4800e+03  2.4447e-09  2.4447e-09 
4.4805e+03  2.4447e-09  2.4447e-09 
4.4810e+03  2.4447e-09  2.4447e-09 
4.4815e+03  2.4447e-09  2.4447e-09 
4.4820e+03  2.4447e-09  2.4447e-09 
4.4825e+03  2.4447e-09  2.4447e-09 
4.4830e+03  2.4447e-09  2.4447e-09 
4.4835e+03  2.4447e-09  2.4447e-09 
4.4840e+03  2.4447e-09  2.4447e-09 
4.4845e+03  2.4447e-09  2.4447e-09 
4.4850e+03  2.4447e-09  2.4447e-09 
4.4855e+03  2.4447e-09  2.4447e-09 
4.4860e+03  2.4447e-09  2.4447e-09 
4.4865e+03  2.4447e-09  2.4447e-09 
4.4870e+03  2.4447e-09  2.4447e-09 
4.4875e+03  2.4447e-09  2.4447e-09 
4.4880e+03  2.4447e-09  2.4447e-09 
4.4885e+03  2.4447e-09  2.4447e-09 
4.4890e+03  2.4447e-09  2.4447e-09 
4.4895e+03  2.4447e-09  2.4447e-09 
4.4900e+03  2.4447e-09  2.4447e-09 
4.4905e+03  2.4447e-09  2.4447e-09 
4.4910e+03  2.4447e-09  2.4447e-09 
4.4915e+03  2.4447e-09  2.4447e-09 
4.4920e+03  2.4447e-09  2.4447e-09 
4.4925e+03  2.4447e-09  2.4447e-09 
4.4930e+03  2.4447e-09  2.4447e-09 
4.4935e+03  2.4447e-09  2.4447e-09 
4.4940e+03  2.4447e-09  2.4447e-09 
4.4945e+03  2.4447e-09  2.4447e-09 
4.4950e+03  2.4447e-09  2.4447e-09 
4.4955e+03  2.4447e-09  2.4447e-09 
4.4960e+03  2.4447e-09  2.4447e-09 
4.4965e+03  2.4447e-09  2.4447e-09 
4.4970e+03  2.4447e-09  2.4447e-09 
4.4975e+03  2.4447e-09  2.4447e-09 
4.4980e+03  2.4447e-09  2.4447e-09 
4.4985e+03  2.4447e-09  2.4447e-09 
4.4990e+03  2.4447e-09  2.4447e-09 
4.4995e+03  2.4447e-09  2.4447e-09 
4.5000e+03  2.4447e-09  2.4447e-09 
4.5005e+03  2.4447e-09  2.4447e-09 
4.5010e+03  2.4447e-09  2.4447e-09 
4.5015e+03  2.4447e-09  2.4447e-09 
4.5020e+03  2.4447e-09  2.4447e-09 
4.5025e+03  2.4447e-09  2.4447e-09 
4.5030e+03  2.4447e-09  2.4447e-09 
4.5035e+03  2.4447e-09  2.4447e-09 
4.5040e+03  2.4447e-09  2.4447e-09 
4.5045e+03  2.4447e-09  2.4447e-09 
4.5050e+03  2.4447e-09  2.4447e-09 
4.5055e+03  2.4447e-09  2.4447e-09 
4.5060e+03  2.4447e-09  2.4447e-09 
4.5065e+03  2.4447e-09  2.4447e-09 
4.5070e+03  2.4447e-09  2.4447e-09 
4.5075e+03  2.4447e-09  2.4447e-09 
4.5080e+03  2.4447e-09  2.4447e-09 
4.5085e+03  2.4447e-09  2.4447e-09 
4.5090e+03  2.4447e-09  2.4447e-09 
4.5095e+03  2.4447e-09  2.4447e-09 
4.5100e+03  2.4447e-09  2.4447e-09 
4.5105e+03  2.4447e-09  2.4447e-09 
4.5110e+03  2.4447e-09  2.4447e-09 
4.5115e+03  2.4447e-09  2.4447e-09 
4.5120e+03  2.4447e-09  2.4447e-09 
4.5125e+03  2.4447e-09  2.4447e-09 
4.5130e+03  2.4447e-09  2.4447e-09 
4.5135e+03  2.4447e-09  2.4447e-09 
4.5140e+03  2.4447e-09  2.4447e-09 
4.5145e+03  2.4447e-09  2.4447e-09 
4.5150e+03  2.4447e-09  2.4447e-09 
4.5155e+03  2.4447e-09  2.4447e-09 
4.5160e+03  2.4447e-09  2.4447e-09 
4.5165e+03  2.4447e-09  2.4447e-09 
4.5170e+03  2.4447e-09  2.4447e-09 
4.5175e+03  2.4447e-09  2.4447e-09 
4.5180e+03  2.4447e-09  2.4447e-09 
4.5185e+03  2.4447e-09  2.4447e-09 
4.5190e+03  2.4447e-09  2.4447e-09 
4.5195e+03  2.4447e-09  2.4447e-09 
4.5200e+03  2.4447e-09  2.4447e-09 
4.5205e+03  2.4447e-09  2.4447e-09 
4.5210e+03  2.4447e-09  2.4447e-09 
4.5215e+03  2.4447e-09  2.4447e-09 
4.5220e+03  2.4447e-09  2.4447e-09 
4.5225e+03  2.4447e-09  2.4447e-09 
4.5230e+03  2.4447e-09  2.4447e-09 
4.5235e+03  2.4447e-09  2.4447e-09 
4.5240e+03  2.4447e-09  2.4447e-09 
4.5245e+03  2.4447e-09  2.4447e-09 
4.5250e+03  2.4447e-09  2.4447e-09 
4.5255e+03  2.4447e-09  2.4447e-09 
4.5260e+03  2.4447e-09  2.4447e-09 
4.5265e+03  2.4447e-09  2.4447e-09 
4.5270e+03  2.4447e-09  2.4447e-09 
4.5275e+03  2.4447e-09  2.4447e-09 
4.5280e+03  2.4447e-09  2.4447e-09 
4.5285e+03  2.4447e-09  2.4447e-09 
4.5290e+03  2.4447e-09  2.4447e-09 
4.5295e+03  2.4447e-09  2.4447e-09 
4.5300e+03  2.4447e-09  2.4447e-09 
4.5305e+03  2.4447e-09  2.4447e-09 
4.5310e+03  2.4447e-09  2.4447e-09 
4.5315e+03  2.4447e-09  2.4447e-09 
4.5320e+03  2.4447e-09  2.4447e-09 
4.5325e+03  2.4447e-09  2.4447e-09 
4.5330e+03  2.4447e-09  2.4447e-09 
4.5335e+03  2.4447e-09  2.4447e-09 
4.5340e+03  2.4447e-09  2.4447e-09 
4.5345e+03  2.4447e-09  2.4447e-09 
4.5350e+03  2.4447e-09  2.4447e-09 
4.5355e+03  2.4447e-09  2.4447e-09 
4.5360e+03  2.4447e-09  2.4447e-09 
4.5365e+03  2.4447e-09  2.4447e-09 
4.5370e+03  2.4447e-09  2.4447e-09 
4.5375e+03  2.4447e-09  2.4447e-09 
4.5380e+03  2.4447e-09  2.4447e-09 
4.5385e+03  2.4447e-09  2.4447e-09 
4.5390e+03  2.4447e-09  2.4447e-09 
4.5395e+03  2.4447e-09  2.4447e-09 
4.5400e+03  2.4447e-09  2.4447e-09 
4.5405e+03  2.4447e-09  2.4447e-09 
4.5410e+03  2.4447e-09  2.4447e-09 
4.5415e+03  2.4447e-09  2.4447e-09 
4.5420e+03  2.4447e-09  2.4447e-09 
4.5425e+03  2.4447e-09  2.4447e-09 
4.5430e+03  2.4447e-09  2.4447e-09 
4.5435e+03  2.4447e-09  2.4447e-09 
4.5440e+03  2.4447e-09  2.4447e-09 
4.5445e+03  2.4447e-09  2.4447e-09 
4.5450e+03  2.4447e-09  2.4447e-09 
4.5455e+03  2.4447e-09  2.4447e-09 
4.5460e+03  2.4447e-09  2.4447e-09 
4.5465e+03  2.4447e-09  2.4447e-09 
4.5470e+03  2.4447e-09  2.4447e-09 
4.5475e+03  2.4447e-09  2.4447e-09 
4.5480e+03  2.4447e-09  2.4447e-09 
4.5485e+03  2.4447e-09  2.4447e-09 
4.5490e+03  2.4447e-09  2.4447e-09 
4.5495e+03  2.4447e-09  2.4447e-09 
4.5500e+03  2.4447e-09  2.4447e-09 
4.5505e+03  2.4447e-09  2.4447e-09 
4.5510e+03  2.4447e-09  2.4447e-09 
4.5515e+03  2.4447e-09  2.4447e-09 
4.5520e+03  2.4447e-09  2.4447e-09 
4.5525e+03  2.4447e-09  2.4447e-09 
4.5530e+03  2.4447e-09  2.4447e-09 
4.5535e+03  2.4447e-09  2.4447e-09 
4.5540e+03  2.4447e-09  2.4447e-09 
4.5545e+03  2.4447e-09  2.4447e-09 
4.5550e+03  2.4447e-09  2.4447e-09 
4.5555e+03  2.4447e-09  2.4447e-09 
4.5560e+03  2.4447e-09  2.4447e-09 
4.5565e+03  2.4447e-09  2.4447e-09 
4.5570e+03  2.4447e-09  2.4447e-09 
4.5575e+03  2.4447e-09  2.4447e-09 
4.5580e+03  2.4447e-09  2.4447e-09 
4.5585e+03  2.4447e-09  2.4447e-09 
4.5590e+03  2.4447e-09  2.4447e-09 
4.5595e+03  2.4447e-09  2.4447e-09 
4.5600e+03  2.4447e-09  2.4447e-09 
4.5605e+03  2.4447e-09  2.4447e-09 
4.5610e+03  2.4447e-09  2.4447e-09 
4.5615e+03  2.4447e-09  2.4447e-09 
4.5620e+03  2.4447e-09  2.4447e-09 
4.5625e+03  2.4447e-09  2.4447e-09 
4.5630e+03  2.4447e-09  2.4447e-09 
4.5635e+03  2.4447e-09  2.4447e-09 
4.5640e+03  2.4447e-09  2.4447e-09 
4.5645e+03  2.4447e-09  2.4447e-09 
4.5650e+03  2.4447e-09  2.4447e-09 
4.5655e+03  2.4447e-09  2.4447e-09 
4.5660e+03  2.4447e-09  2.4447e-09 
4.5665e+03  2.4447e-09  2.4447e-09 
4.5670e+03  2.4447e-09  2.4447e-09 
4.5675e+03  2.4447e-09  2.4447e-09 
4.5680e+03  2.4447e-09  2.4447e-09 
4.5685e+03  2.4447e-09  2.4447e-09 
4.5690e+03  2.4447e-09  2.4447e-09 
4.5695e+03  2.4447e-09  2.4447e-09 
4.5700e+03  2.4447e-09  2.4447e-09 
4.5705e+03  2.4447e-09  2.4447e-09 
4.5710e+03  2.4447e-09  2.4447e-09 
4.5715e+03  2.4447e-09  2.4447e-09 
4.5720e+03  2.4447e-09  2.4447e-09 
4.5725e+03  2.4447e-09  2.4447e-09 
4.5730e+03  2.4447e-09  2.4447e-09 
4.5735e+03  2.4447e-09  2.4447e-09 
4.5740e+03  2.4447e-09  2.4447e-09 
4.5745e+03  2.4447e-09  2.4447e-09 
4.5750e+03  2.4447e-09  2.4447e-09 
4.5755e+03  2.4447e-09  2.4447e-09 
4.5760e+03  2.4447e-09  2.4447e-09 
